brand,model,complect,type_car,seats,doors,Двигатель,Мощность,Крутящий момент двигателя,Коробка передач,Привод,Разгон до сотни,Максимальная скорость,"Расход топлива (л/100 км)
город / трасса / смешанный",Дорожный просвет,Габариты (длина × ширина × высота),Колёсная база,Объём багажника,Объём багажника максимальный,Объём топливного бака,Масса автомобиля
Audi,A7 Sportback,Sport 2.0 TFSI 245 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (1984 см³),245 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.2 секунды,250 км/ч,8.5 / 5.8 / 6.8,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,73 л,1825 кг
Audi,A7 Sportback,3.0 TDI 249 hp 8AT,Хэтчбек класса E,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,6.3 / 5.4 / 5.7,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1955 кг
Audi,A7 Sportback,3.0 TFSI 340 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (2995 см³),340 л. с.,500 Н·м,роботизированная (7 ступеней),полный,5.3 секунды,250 км/ч,9.3 / 5.8 / 7.1,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1890 кг
Audi,A7 Sportback,Design 2.0 TFSI 245 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (1984 см³),245 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.2 секунды,250 км/ч,8.5 / 5.8 / 6.8,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,73 л,1825 кг
Audi,A7 Sportback,Advance 3.0 TDI 249 hp 8AT,Хэтчбек класса E,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,6.3 / 5.4 / 5.7,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1955 кг
Audi,A7 Sportback,Advance 3.0 TFSI 340 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (2995 см³),340 л. с.,500 Н·м,роботизированная (7 ступеней),полный,5.3 секунды,250 км/ч,9.3 / 5.8 / 7.1,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1890 кг
Audi,A7 Sportback,Sport 3.0 TDI 249 hp 8AT,Хэтчбек класса E,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,6.3 / 5.4 / 5.7,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1955 кг
Audi,A7 Sportback,Sport 3.0 TFSI 340 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (2995 см³),340 л. с.,500 Н·м,роботизированная (7 ступеней),полный,5.3 секунды,250 км/ч,9.3 / 5.8 / 7.1,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1890 кг
Audi,A7 Sportback,Design 3.0 TDI 249 hp 8AT,Хэтчбек класса E,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,6.3 / 5.4 / 5.7,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1955 кг
Audi,A7 Sportback,Design 3.0 TFSI 340 hp 7AMT,Хэтчбек класса E,5,5,бензиновый (2995 см³),340 л. с.,500 Н·м,роботизированная (7 ступеней),полный,5.3 секунды,250 км/ч,9.3 / 5.8 / 7.1,120 мм,4969 × 1908 × 1422,2926 мм,535 л,1390 л,63 л,1890 кг
Audi,A8,3.0 TDI,Седан класса F,4,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,8.1 / 5.7 / 6.6,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,3.0 TFSI,Седан класса F,4,5,бензиновый (2995 см³),340 л. с.,500 Н·м,автоматическая (8 ступеней),полный,5.6 секунды,250 км/ч,10.3 / 6.2 / 7.7,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,1920 кг
Audi,A8,Advance 3.0 TDI,Седан класса F,4,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,8.1 / 5.7 / 6.6,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Advance 3.0 TFSI,Седан класса F,4,5,бензиновый (2995 см³),340 л. с.,500 Н·м,автоматическая (8 ступеней),полный,5.6 секунды,250 км/ч,10.3 / 6.2 / 7.7,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,1920 кг
Audi,A8,3.0 TDI Long,Седан класса F,4,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,250 км/ч,6.6 / 8.1 / 5.7,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,2020 кг
Audi,A8,3.0 TFSI Long,Седан класса F,4,5,бензиновый (2995 см³),340 л. с.,500 Н·м,автоматическая (8 ступеней),полный,5.7 секунды,250 км/ч,10.3 / 6.2 / 7.7,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,1945 кг
Audi,A8,Business 3.0 TDI,Седан класса F,4,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,250 км/ч,8.1 / 5.7 / 6.6,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Business 3.0 TFSI,Седан класса F,4,5,бензиновый (2995 см³),340 л. с.,500 Н·м,автоматическая (8 ступеней),полный,5.6 секунды,250 км/ч,10.3 / 6.2 / 7.7,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,1920 кг
Audi,A8,Business 3.0 TDI Long,Седан класса F,4,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,250 км/ч,6.6 / 8.1 / 5.7,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Business 3.0 TFSI Long,Седан класса F,4,5,бензиновый (2995 см³),340 л. с.,500 Н·м,автоматическая (8 ступеней),полный,5.7 секунды,250 км/ч,10.3 / 6.2 / 7.7,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,1945 кг
Audi,A8,4.0 TFSI,Седан класса F,4,5,бензиновый (3996 см³),460 л. с.,660 Н·м,автоматическая (8 ступеней),полный,4.4 секунды,250 км/ч,13.6 / 7.7 / 9.9,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,4.0 TFSI Long,Седан класса F,4,5,бензиновый (3996 см³),460 л. с.,660 Н·м,автоматическая (8 ступеней),полный,4.5 секунды,250 км/ч,13.8 / 7.9 / 10.1,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Advance 4.0 TFSI,Седан класса F,4,5,бензиновый (3996 см³),460 л. с.,660 Н·м,автоматическая (8 ступеней),полный,4.4 секунды,250 км/ч,13.6 / 7.7 / 9.9,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Business 4.0 TFSI,Седан класса F,4,5,бензиновый (3996 см³),460 л. с.,660 Н·м,автоматическая (8 ступеней),полный,4.4 секунды,250 км/ч,13.6 / 7.7 / 9.9,120 мм,5172 × 1945 × 1473,2998 мм,505 л,505 л,82 л,2020 кг
Audi,A8,Business 4.0 TFSI Long,Седан класса F,4,5,бензиновый (3996 см³),460 л. с.,660 Н·м,автоматическая (8 ступеней),полный,4.5 секунды,250 км/ч,13.8 / 7.9 / 10.1,120 мм,5302 × 1945 × 1488,3128 мм,505 л,505 л,82 л,2020 кг
Audi,e-tron,55 quattro,Большой кроссовер,5,5,электрический (0 см³),408 л. с.,664 Н·м,автоматическая (1 ступеней),полный,5.7 секунды,200 км/ч,0 / 0 / 0,172 мм,4901 × 1935 × 1629,2928 мм,660 л,1725 л,0 л,2555 кг
Audi,e-tron,Advance 55 quattro,Большой кроссовер,5,5,электрический (0 см³),408 л. с.,664 Н·м,автоматическая (1 ступеней),полный,5.7 секунды,200 км/ч,0 / 0 / 0,172 мм,4901 × 1935 × 1629,2928 мм,660 л,1725 л,0 л,2555 кг
Audi,e-tron,Design 55 quattro,Большой кроссовер,5,5,электрический (0 см³),408 л. с.,664 Н·м,автоматическая (1 ступеней),полный,5.7 секунды,200 км/ч,0 / 0 / 0,172 мм,4901 × 1935 × 1629,2928 мм,660 л,1725 л,0 л,2555 кг
Audi,e-tron,Sport 55 quattro,Большой кроссовер,5,5,электрический (0 см³),408 л. с.,664 Н·м,автоматическая (1 ступеней),полный,5.7 секунды,200 км/ч,0 / 0 / 0,172 мм,4901 × 1935 × 1629,2928 мм,660 л,1725 л,0 л,2555 кг
Audi,Q3,35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,58 л,1570 кг
Audi,Q3,Advance 35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,58 л,1570 кг
Audi,Q3,Design 35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,58 л,1570 кг
Audi,Q3,Sport 35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,58 л,1570 кг
Audi,Q3,40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,60 л,1695 кг
Audi,Q3,Advance 40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,60 л,1695 кг
Audi,Q3,Design 40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,60 л,1695 кг
Audi,Q3,Sport 40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4485 × 1856 × 1585,2680 мм,530 л,1525 л,60 л,1695 кг
Audi,Q3 Sportback,35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,58 л,1570 кг
Audi,Q3 Sportback,Advance 35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,58 л,1570 кг
Audi,Q3 Sportback,Sport 35 TFSI S tronic,Компактный кроссовер,5,5,бензиновый (1395 см³),150 л. с.,250 Н·м,роботизированная (6 ступеней),передний,9.2 секунды,207 км/ч,6.9 / 5.3 / 5.9,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,58 л,1570 кг
Audi,Q3 Sportback,40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,60 л,1695 кг
Audi,Q3 Sportback,Advance 40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,60 л,1695 кг
Audi,Q3 Sportback,Sport 40 TFSI quattro S tronic,Компактный кроссовер,5,5,бензиновый (1984 см³),180 л. с.,320 Н·м,роботизированная (7 ступеней),полный,7.4 секунды,220 км/ч,9.5 / 6.4 / 7.5,170 мм,4501 × 1849 × 1556,2680 мм,530 л,1400 л,60 л,1695 кг
Audi,Q5,2.0 TFSI 249 hp 7AT,Среднеразмерный кроссовер,5,5,бензиновый (1985 см³),249 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.3 секунды,237 км/ч,8.3 / 5.9 / 6.8,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1795 кг
Audi,Q5,Advance 2.0 TFSI 249 hp 7AT,Среднеразмерный кроссовер,5,5,бензиновый (1985 см³),249 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.3 секунды,237 км/ч,8.3 / 5.9 / 6.8,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1795 кг
Audi,Q5,Design 2.0 TFSI 249 hp 7AT,Среднеразмерный кроссовер,5,5,бензиновый (1985 см³),249 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.3 секунды,237 км/ч,8.3 / 5.9 / 6.8,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1845 кг
Audi,Q5,Sport 2.0 TFSI 249 hp 7AT,Среднеразмерный кроссовер,5,5,бензиновый (1985 см³),249 л. с.,370 Н·м,роботизированная (7 ступеней),полный,6.3 секунды,237 км/ч,8.3 / 5.9 / 6.8,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1845 кг
Audi,Q5,3.0 TDI 249 hp 8AT,Среднеразмерный кроссовер,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6 секунды,237 км/ч,8.7 / 6.7 / 7.1,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1945 кг
Audi,Q5,Advance 3.0 TDI 249 hp 8AT,Среднеразмерный кроссовер,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6 секунды,237 км/ч,8.7 / 6.7 / 7.1,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1945 кг
Audi,Q5,Design 3.0 TDI 249 hp 8AT,Среднеразмерный кроссовер,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6 секунды,237 км/ч,8.7 / 6.7 / 7.1,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1945 кг
Audi,Q5,Sport 3.0 TDI 249 hp 8AT,Среднеразмерный кроссовер,5,5,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6 секунды,237 км/ч,8.7 / 6.7 / 7.1,208 мм,4663 × 1893 × 1659,2819 мм,550 л,1550 л,70 л,1945 кг
Audi,Q7,3.0 TDI tiptronic quattro,Большой кроссовер,5,7,дизельный (2967 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,225 км/ч,9.4 / 7.2 / 8,0 мм,5063 × 1970 × 1741,2994 мм,865 л,2050 л,75 л,2105 кг
